id,managementId,name,prefecture,address,phone,permitType,permitDate,permitExpiry,receiveCountries,jobCodes,kaigoSupport,migrationStatus,statusConfirmedAt,statusNote,isVerified,verifiedAt,createdAt,updatedAt,nameKana,city,offices,verifiedNote,hasPenalty,penaltyDetail,penaltySource,sourceDate
1744,I-1744,パートナーシップ協同組合,岡山県,岡山県岡山市南区福富東2-32-36 松井ビル1F,862508228,general,2023-12-19,2028-12-18,バングラデシュ、インドネシア、ベトナム,"[""1-1"", ""1-2"", ""3-3"", ""3-5"", ""3-6"", ""3-7"", ""3-8"", ""3-10"", ""3-12"", ""3-13"", ""3-14"", ""3-17"", ""3-18"", ""3-21"", ""4-11"", ""7-6"", ""7-7"", ""7-8"", ""7-13"", ""7-18"", ""7-19""]",1,unconfirmed,,,0,,2026-07-30 07:18:28,2026-07-31 04:41:08,,岡山市南区,,,0,,,
1745,I-1745,フォー・ユー協同組合,岡山県,岡山県笠岡市吉浜1459,865750523,general,2019-02-28,2031-02-27,中国、インドネシア、カンボジア、ミャンマー、ベトナム,"[""1-3"", ""3-5"", ""5-6"", ""5-7"", ""5-9""]",0,unconfirmed,,,0,,2026-07-30 07:18:28,2026-07-31 04:41:08,,笠岡市,,,0,,,
1746,I-1746,みまさか商工会,岡山県,岡山県美作市栄町187-4,868736520,general,2019-06-28,2031-06-27,ベトナム,"[""1-1"", ""3-1"", ""3-2"", ""3-3"", ""3-4"", ""3-5"", ""3-6"", ""3-7"", ""3-8"", ""3-9"", ""3-10"", ""3-11"", ""3-12"", ""3-13"", ""3-14"", ""3-15"", ""3-16"", ""3-17"", ""3-18"", ""3-19"", ""3-20"", ""3-21"", ""4-3"", ""4-4"", ""4-6"", ""4-8"", ""4-9"", ""4-10"", ""5-1"", ""5-2"", ""5-3"", ""5-4"", ""5-5"", ""5-6"", ""5-7"", ""5-8"", ""5-9"", ""5-10"", ""5-11"", ""5-12"", ""5-13"", ""6-1"", ""6-2"", ""6-3"", ""6-4"", ""6-5"", ""6-6"", ""6-7"", ""6-8"", ""6-9"", ""6-10"", ""6-11"", ""6-12"", ""6-13"", ""6-14"", ""6-15"", ""7-1"", ""7-2"", ""7-4"", ""7-5"", ""7-6"", ""7-7"", ""7-8"", ""7-11"", ""7-12"", ""7-13"", ""7-16""]",1,unconfirmed,,,0,,2026-07-30 07:18:28,2026-07-31 04:41:08,,美作市,,,0,,,
1747,I-1747,RASSCA協同組合,岡山県,岡山県倉敷市水島東栄町11-14 ラスカビル2,864483180,general,2023-03-10,2028-03-09,インドネシア、インド、ベトナム,"[""3-1"", ""3-6"", ""3-8"", ""3-13"", ""3-14"", ""3-22"", ""6-6"", ""6-7"", ""6-10"", ""7-6""]",0,unconfirmed,,,0,,2026-07-30 07:18:28,2026-07-31 04:41:08,,倉敷市,,,0,,,
1748,I-1748,リーダック協同組合,岡山県,岡山県岡山市北区今3-10-10,868051939,general,2018-03-08,2030-03-07,中国,"[""2-2"", ""6-6"", ""7-2"", ""7-3"", ""7-6"", ""7-7"", ""7-8"", ""7-9""]",0,unconfirmed,,,0,,2026-07-30 07:18:28,2026-07-31 04:41:08,,岡山市北区,,,0,,,
1749,I-1749,ワールドタイアップ協同組合,岡山県,岡山県岡山市北区西島田町4-27 1F,862391883,general,2026-07-09,2031-07-08,インドネシア、カンボジア、ミャンマー、ベトナム,"[""1-1"", ""3-2"", ""3-4"", ""3-6"", ""3-7"", ""3-8"", ""3-9"", ""3-10"", ""3-11"", ""3-12"", ""3-13"", ""3-14"", ""3-15"", ""3-16"", ""3-17"", ""3-21"", ""6-6"", ""6-7"", ""6-14"", ""7-4"", ""7-6""]",0,unconfirmed,,,0,,2026-07-30 07:18:28,2026-07-31 04:41:08,,岡山市北区,,,0,,,
1750,I-1750,アーキ協同組合,広島県,広島県広島市南区出島1-16-3,822519012,general,2017-12-01,2029-11-30,スリランカ、ベトナム,"[""3-6"", ""3-7"", ""3-10"", ""3-12"", ""3-15"", ""3-16"", ""3-17"", ""3-21"", ""6-6"", ""7-7""]",0,unconfirmed,,,0,,2026-07-30 07:18:28,2026-07-31 04:41:08,,広島市南区,,,0,,,
1751,I-1751,IIS協同組合,広島県,広島県広島市佐伯区五日市7-13-34 大角ビル201,822756211,general,2018-06-19,2030-06-18,中国、インドネシア、ミャンマー、フィリピン、タイ、ベトナム,"[""1-1"", ""3-2"", ""3-3"", ""3-7"", ""3-12"", ""3-13"", ""3-15"", ""3-20"", ""3-21"", ""4-6"", ""4-7"", ""4-8"", ""4-9"", ""4-11"", ""6-4"", ""6-6"", ""6-10"", ""6-13"", ""6-14"", ""7-6"", ""7-7"", ""7-9"", ""7-11"", ""7-12"", ""7-13"", ""7-15""]",1,unconfirmed,,,0,,2026-07-30 07:18:28,2026-07-31 04:41:08,,広島市佐伯区,,,0,,,
1752,I-1752,アイ・ティ・イー協同組合,広島県,広島県広島市西区観音本町1-11-20,825032168,general,2017-12-01,2029-11-30,中国、インドネシア、カンボジア、フィリピン、ベトナム,"[""1-1"", ""1-2"", ""2-2"", ""3-2"", ""3-5"", ""3-6"", ""3-7"", ""3-8"", ""3-10"", ""3-12"", ""3-13"", ""3-14"", ""3-15"", ""3-17"", ""3-18"", ""3-21"", ""4-2"", ""4-3"", ""4-4"", ""4-5"", ""4-6"", ""4-7"", ""4-8"", ""4-9"", ""6-1"", ""6-4"", ""6-6"", ""6-10"", ""6-11"", ""6-12"", ""7-1"", ""7-4"", ""7-5"", ""7-6"", ""7-7"", ""7-8""]",0,unconfirmed,,,0,,2026-07-30 07:18:28,2026-07-31 04:41:08,,広島市西区,,,0,,,
1753,I-1753,アイル国際協同組合,広島県,広島県福山市新市町大字戸手572-16,847446772,general,2025-12-09,2030-12-08,インドネシア、カンボジア、スリランカ、ミャンマー、フィリピン、ベトナム,"[""3-2"", ""3-5"", ""3-6"", ""3-7"", ""3-8"", ""3-10"", ""3-12"", ""3-13"", ""3-15"", ""3-17"", ""3-21"", ""4-6"", ""4-8"", ""4-9"", ""4-11"", ""5-6"", ""5-7"", ""6-6"", ""6-11"", ""6-13"", ""7-1"", ""7-4"", ""7-6"", ""7-7"", ""7-9""]",0,unconfirmed,,,0,,2026-07-30 07:18:28,2026-07-31 04:41:08,,福山市,,,0,,,
1754,I-1754,アイワーク協同組合,広島県,広島県福山市引野町北5-2-8,849831783,general,2018-01-09,2030-01-08,中国、インドネシア、カンボジア、ミャンマー、ネパール、ウズベキスタン、ベトナム,"[""1-1"", ""3-1"", ""3-2"", ""3-5"", ""3-6"", ""3-8"", ""3-9"", ""3-13"", ""3-15"", ""4-2"", ""4-4"", ""4-5"", ""4-6"", ""4-7"", ""4-8"", ""4-9"", ""4-11"", ""5-13"", ""6-1"", ""6-3"", ""6-4"", ""6-5"", ""6-6"", ""6-7"", ""6-8"", ""6-10"", ""6-11"", ""6-12"", ""6-13"", ""6-14"", ""6-15"", ""7-4"", ""7-5"", ""7-6"", ""7-7"", ""7-8"", ""7-9"", ""7-11"", ""7-12"", ""7-13""]",1,unconfirmed,,,0,,2026-07-30 07:18:28,2026-07-31 04:41:08,,福山市,,,0,,,
1755,I-1755,あおぎり協同組合,広島県,広島県広島市中区鶴見町2-19 9F,822361721,general,2017-11-01,2029-10-31,中国、インドネシア、カンボジア、ミャンマー、ネパール、パキスタン、フィリピン、ベトナム,"[""1-1"", ""2-2"", ""3-2"", ""3-3"", ""3-5"", ""3-6"", ""3-7"", ""3-8"", ""3-12"", ""3-13"", ""3-14"", ""3-15"", ""3-16"", ""3-17"", ""3-18"", ""3-19"", ""3-21"", ""4-2"", ""4-3"", ""4-4"", ""4-7"", ""4-9"", ""5-6"", ""6-1"", ""6-3"", ""6-4"", ""6-5"", ""6-6"", ""6-7"", ""6-8"", ""6-10"", ""6-11"", ""6-12"", ""6-13"", ""6-14"", ""7-4"", ""7-6"", ""7-7"", ""7-8"", ""7-12"", ""7-13"", ""7-14"", ""7-19"", ""7-23""]",1,unconfirmed,,,0,,2026-07-30 07:18:28,2026-07-31 04:41:08,,広島市中区,,,0,,,
1756,I-1756,あ協同組合,広島県,広島県福山市南蔵王町6-26-26,849593966,general,2017-12-01,2029-11-30,中国、インドネシア、フィリピン、タイ、ウズベキスタン、ベトナム,"[""1-1"", ""2-2"", ""3-2"", ""3-3"", ""3-5"", ""3-6"", ""3-7"", ""3-8"", ""3-11"", ""3-12"", ""3-13"", ""3-15"", ""3-21"", ""4-2"", ""4-3"", ""4-4"", ""4-6"", ""4-7"", ""4-8"", ""4-9"", ""4-11"", ""5-6"", ""5-7"", ""5-13"", ""6-1"", ""6-4"", ""6-8"", ""6-11"", ""7-1"", ""7-4"", ""7-6"", ""7-7"", ""7-9"", ""7-11"", ""7-13""]",1,unconfirmed,,,0,,2026-07-30 07:18:28,2026-07-31 04:41:08,,福山市,,,0,,,
1757,I-1757,アグリ協同組合,広島県,広島県東広島市西条昭和町1-10 ADVANCE21ビル2F 203,824935772,general,2017-11-01,2029-10-31,中国、インドネシア、カンボジア、ラオス、フィリピン、ベトナム,"[""1-1"", ""6-4"", ""6-5"", ""6-8"", ""6-11"", ""6-13"", ""7-4"", ""7-7""]",0,unconfirmed,,,0,,2026-07-30 07:18:28,2026-07-31 04:41:08,,東広島市,,,0,,,
1758,I-1758,アジア国際支援協同組合,広島県,広島県三原市本郷南6-23-28,848865352,general,2020-08-13,2032-08-12,中国、インドネシア、スリランカ、ミャンマー、フィリピン、ベトナム,"[""1-1"", ""1-2"", ""2-2"", ""3-2"", ""3-3"", ""3-5"", ""3-6"", ""3-7"", ""3-8"", ""3-11"", ""3-12"", ""3-13"", ""3-15"", ""3-17"", ""3-18"", ""3-21"", ""4-3"", ""4-4"", ""4-9"", ""5-6"", ""6-1"", ""6-4"", ""6-5"", ""6-6"", ""6-8"", ""6-10"", ""6-11"", ""6-12"", ""6-13"", ""6-14"", ""6-15"", ""7-2"", ""7-6"", ""7-7"", ""7-8"", ""7-9"", ""7-11"", ""7-12"", ""7-13"", ""7-16""]",1,unconfirmed,,,0,,2026-07-30 07:18:28,2026-07-31 04:41:08,,三原市,,,0,,,
1759,I-1759,亜細亜サポート事業協同組合,広島県,広島県広島市西区東観音町2-15,822971577,general,2021-09-16,2026-09-15,中国、インドネシア、カンボジア、スリランカ、ネパール、フィリピン、タイ、ベトナム,"[""1-1"", ""1-2"", ""3-3"", ""3-5"", ""3-6"", ""3-7"", ""3-8"", ""3-9"", ""3-10"", ""3-11"", ""3-12"", ""3-13"", ""3-15"", ""3-16"", ""3-17"", ""3-18"", ""3-20"", ""3-21"", ""4-3"", ""4-4"", ""4-5"", ""4-9"", ""5-6"", ""5-7"", ""5-8"", ""5-12"", ""6-4"", ""6-5"", ""6-6"", ""6-7"", ""7-4"", ""7-6"", ""7-7"", ""7-8"", ""7-9"", ""7-11"", ""7-19""]",0,unconfirmed,,,0,,2026-07-30 07:18:28,2026-07-31 04:41:08,,広島市西区,,,0,,,
1760,I-1760,アジアシーゲート協同組合,広島県,広島県尾道市因島田熊町2567-9,845228708,general,2018-07-31,2030-07-30,インドネシア、ベトナム,"[""3-6"", ""3-7"", ""3-8"", ""3-12"", ""3-21"", ""3-22"", ""4-6"", ""4-9"", ""5-4"", ""5-5"", ""6-4"", ""6-6"", ""6-10"", ""7-6"", ""7-7"", ""7-13""]",1,unconfirmed,,,0,,2026-07-30 07:18:28,2026-07-31 04:41:08,,尾道市,,,0,,,
1761,I-1761,アジアネットワークス協同組合,広島県,広島県福山市南蔵王町6-15-25,849990901,general,2017-12-01,2029-11-30,中国、インドネシア、カンボジア、ラオス、スリランカ、ネパール、フィリピン、タイ、ベトナム,"[""1-1"", ""2-2"", ""3-1"", ""3-2"", ""3-5"", ""3-6"", ""3-7"", ""3-8"", ""3-11"", ""3-12"", ""3-13"", ""3-14"", ""3-15"", ""3-21"", ""4-2"", ""4-3"", ""4-4"", ""4-5"", ""4-7"", ""4-8"", ""4-9"", ""5-6"", ""6-1"", ""6-4"", ""6-10"", ""6-11"", ""6-12"", ""7-2"", ""7-3"", ""7-4"", ""7-6"", ""7-7"", ""7-11"", ""7-12"", ""7-13""]",1,unconfirmed,,,0,,2026-07-30 07:18:28,2026-07-31 04:41:08,,福山市,,,0,,,
1762,I-1762,アジアビジネス交流協同組合,広島県,広島県福山市神辺町大字西中条956-3,849638731,general,2017-12-01,2029-11-30,中国、インドネシア、ミャンマー、ネパール、フィリピン、ベトナム,"[""1-1"", ""1-2"", ""1-3"", ""2-2"", ""3-2"", ""3-3"", ""3-4"", ""3-5"", ""3-6"", ""3-7"", ""3-8"", ""3-12"", ""3-13"", ""3-15"", ""3-17"", ""3-21"", ""4-1"", ""4-2"", ""4-3"", ""4-4"", ""4-5"", ""4-6"", ""4-7"", ""4-8"", ""4-9"", ""4-10"", ""4-11"", ""5-6"", ""5-7"", ""5-8"", ""5-11"", ""6-1"", ""6-3"", ""6-4"", ""6-5"", ""6-6"", ""6-7"", ""6-8"", ""6-10"", ""6-11"", ""6-12"", ""6-13"", ""6-14"", ""6-15"", ""7-1"", ""7-2"", ""7-3"", ""7-4"", ""7-5"", ""7-6"", ""7-7"", ""7-8"", ""7-11"", ""7-12"", ""7-13"", ""7-18""]",1,unconfirmed,,,0,,2026-07-30 07:18:28,2026-07-31 04:41:08,,福山市,,,0,,,
1763,I-1763,アジアヒューマンライン協同組合,広島県,広島県安芸高田市向原町戸島1435,5052116156,general,2021-10-20,2026-10-19,ラオス、ミャンマー、ベトナム,"[""3-13"", ""6-4"", ""6-6"", ""6-7"", ""6-8"", ""6-10"", ""7-4"", ""7-6"", ""7-7"", ""7-9"", ""7-13""]",1,unconfirmed,,,0,,2026-07-30 07:18:28,2026-07-31 04:41:08,,安芸高田市,,,0,,,
1764,I-1764,あたし協同組合,広島県,広島県福山市御幸町大字中津原1990-4,849551366,general,2019-05-15,2031-05-14,中国、インドネシア、ミャンマー、フィリピン、ベトナム,"[""1-1"", ""1-2"", ""2-2"", ""3-1"", ""3-2"", ""3-4"", ""3-5"", ""3-6"", ""3-7"", ""3-8"", ""3-9"", ""3-10"", ""3-11"", ""3-12"", ""3-13"", ""3-15"", ""3-16"", ""3-17"", ""3-18"", ""3-19"", ""3-20"", ""3-21"", ""4-2"", ""4-3"", ""4-4"", ""4-5"", ""4-6"", ""4-7"", ""4-8"", ""4-9"", ""4-11"", ""5-3"", ""5-6"", ""5-7"", ""5-8"", ""5-9"", ""5-11"", ""5-12"", ""5-13"", ""6-1"", ""6-2"", ""6-4"", ""6-6"", ""6-7"", ""6-8"", ""6-10"", ""6-11"", ""6-12"", ""6-13"", ""6-14"", ""6-15"", ""7-1"", ""7-2"", ""7-3"", ""7-4"", ""7-6"", ""7-7"", ""7-8"", ""7-9"", ""7-11"", ""7-12"", ""7-13"", ""7-14""]",1,unconfirmed,,,0,,2026-07-30 07:18:28,2026-07-31 04:41:08,,福山市,,,0,,,
1765,I-1765,アドバンス協同組合,広島県,広島県尾道市神田町3-24,848365067,general,2017-12-01,2029-11-30,インドネシア、フィリピン、タイ、ベトナム,"[""1-1"", ""1-2"", ""2-2"", ""3-2"", ""3-6"", ""3-8"", ""3-10"", ""3-12"", ""3-13"", ""3-14"", ""3-15"", ""3-21"", ""4-3"", ""4-4"", ""4-5"", ""4-8"", ""4-9"", ""5-3"", ""5-6"", ""5-11"", ""5-13"", ""6-2"", ""6-4"", ""6-5"", ""6-6"", ""6-7"", ""6-9"", ""6-10"", ""6-11"", ""6-12"", ""6-13"", ""7-1"", ""7-4"", ""7-6"", ""7-7"", ""7-8"", ""7-13"", ""7-16""]",1,unconfirmed,,,0,,2026-07-30 07:18:28,2026-07-31 04:41:08,,尾道市,,,0,,,
1766,I-1766,ウエストビジネスリンクル協同組合,広島県,広島県呉市安浦町三津口3-1-35,823847731,general,2021-08-27,2026-08-26,ベトナム,"[""2-2"", ""3-7"", ""3-12"", ""3-21"", ""4-2"", ""5-6"", ""6-6""]",0,unconfirmed,,,0,,2026-07-30 07:18:28,2026-07-31 04:41:08,,呉市,,,0,,,
1767,I-1767,エーワン協同組合,広島県,広島県広島市東区光町1-1-23-201,825687611,general,2019-12-03,2031-12-02,中国、インドネシア、フィリピン、ベトナム,"[""1-1"", ""1-2"", ""3-2"", ""3-6"", ""3-8"", ""3-10"", ""3-13"", ""3-14"", ""3-15"", ""3-16"", ""3-17"", ""3-21"", ""3-22"", ""4-3"", ""4-4"", ""4-9"", ""4-10"", ""6-1"", ""6-4"", ""6-5"", ""6-6"", ""6-8"", ""6-10"", ""7-5"", ""7-6"", ""7-7"", ""7-11"", ""7-13""]",1,unconfirmed,,,0,,2026-07-30 07:18:28,2026-07-31 04:41:08,,広島市東区,,,0,,,
1768,I-1768,NKEドリーム協同組合,広島県,広島県福山市熊野町乙1221-1,849590808,general,2018-06-29,2030-06-28,中国、インドネシア、ベトナム,"[""1-1"", ""1-2"", ""2-2"", ""3-2"", ""3-3"", ""3-7"", ""3-8"", ""3-11"", ""3-12"", ""3-13"", ""3-15"", ""3-21"", ""4-9"", ""5-6"", ""6-4"", ""6-10"", ""6-12"", ""7-2"", ""7-3"", ""7-7"", ""7-8"", ""7-9"", ""7-11""]",0,unconfirmed,,,0,,2026-07-30 07:18:28,2026-07-31 04:41:08,,福山市,,,0,,,
1769,I-1769,エフ・ビー・ネットワーク協同組合,広島県,広島県福山市神辺町大字下竹田字欠坂921-62,849675555,general,2019-12-25,2031-12-24,中国、カンボジア、ミャンマー、ベトナム,"[""5-6""]",0,unconfirmed,,,0,,2026-07-30 07:18:28,2026-07-31 04:41:08,,福山市,,,0,,,
1770,I-1770,MLG協同組合,広島県,広島県福山市新市町大字相方319-3,847446613,general,2022-08-08,2027-08-07,バングラデシュ、中国、ミャンマー、ベトナム,"[""3-6"", ""3-13"", ""5-6"", ""7-7""]",0,unconfirmed,,,0,,2026-07-30 07:18:28,2026-07-31 04:41:08,,福山市,,,0,,,
1771,I-1771,MCC協同組合,広島県,広島県広島市安佐北区可部3-42-20,828248899,general,2019-12-03,2031-12-02,インドネシア、カンボジア、フィリピン、ベトナム,"[""4-9"", ""4-11"", ""7-12"", ""7-13""]",1,unconfirmed,,,0,,2026-07-30 07:18:28,2026-07-31 04:41:08,,広島市安佐北区,,,0,,,
1772,I-1772,KIZUNA協同組合,広島県,広島県広島市佐伯区利松1-24-8 プログレス利松201,825338230,general,2025-06-24,2030-06-23,インドネシア、カンボジア、スリランカ、ミャンマー、ネパール、フィリピン、ウズベキスタン、ベトナム,"[""1-1"", ""2-2"", ""3-2"", ""3-3"", ""3-5"", ""3-6"", ""3-7"", ""3-8"", ""3-12"", ""3-13"", ""3-17"", ""3-18"", ""3-21"", ""6-4"", ""6-5"", ""6-6"", ""6-13"", ""6-14"", ""7-6"", ""7-7"", ""7-11"", ""7-13"", ""7-16""]",1,unconfirmed,,,0,,2026-07-30 07:18:28,2026-07-31 04:41:08,,広島市佐伯区,,,0,,,
1773,I-1773,協同組合メディアバンク・エデュケーション,広島県,広島県福山市吉津町10-3,849264636,general,2017-11-01,2029-10-31,バングラデシュ、中国、インドネシア、インド、カンボジア、ミャンマー、ネパール、フィリピン、タイ、TMP、ベトナム,"[""1-1"", ""1-2"", ""2-2"", ""3-2"", ""3-3"", ""3-4"", ""3-5"", ""3-6"", ""3-7"", ""3-8"", ""3-9"", ""3-10"", ""3-11"", ""3-12"", ""3-13"", ""3-14"", ""3-15"", ""3-16"", ""3-17"", ""3-20"", ""3-21"", ""4-1"", ""4-3"", ""4-4"", ""4-5"", ""4-6"", ""4-7"", ""4-8"", ""4-9"", ""4-11"", ""5-1"", ""5-2"", ""5-3"", ""5-6"", ""5-7"", ""5-8"", ""5-11"", ""6-1"", ""6-3"", ""6-4"", ""6-5"", ""6-6"", ""6-7"", ""6-8"", ""6-11"", ""6-12"", ""6-13"", ""7-2"", ""7-4"", ""7-6"", ""7-7"", ""7-11"", ""7-12"", ""7-13"", ""7-14"", ""7-15"", ""7-16"", ""7-19""]",1,unconfirmed,,,0,,2026-07-30 07:18:28,2026-07-31 04:41:08,,福山市,,,0,,,
1774,I-1774,協同組合IBS,広島県,広島県庄原市新庄町923-17,824723213,general,2018-03-27,2030-03-26,インドネシア、ベトナム,"[""1-1"", ""1-3"", ""3-6"", ""7-1"", ""7-7""]",0,unconfirmed,,,0,,2026-07-30 07:18:28,2026-07-31 04:41:08,,庄原市,,,0,,,
1775,I-1775,協同組合アイ・ビー・ユー,広島県,広島県福山市神辺町大字平野276-8,849636791,general,2019-11-22,2031-11-21,中国、インドネシア、カンボジア、ミャンマー、フィリピン、ベトナム,"[""1-1"", ""2-2"", ""3-3"", ""3-5"", ""3-6"", ""3-7"", ""3-8"", ""3-12"", ""3-13"", ""3-17"", ""3-21"", ""4-4"", ""4-9"", ""5-6"", ""5-7"", ""5-11"", ""6-4"", ""6-7"", ""6-11"", ""7-3"", ""7-4"", ""7-6"", ""7-7"", ""7-8"", ""7-15""]",0,unconfirmed,,,0,,2026-07-30 07:18:28,2026-07-31 04:41:08,,福山市,,,0,,,
1776,I-1776,協同組合アクア,広島県,広島県福山市南蔵王町6-26-26,8097972100,general,2019-12-03,2031-12-02,バングラデシュ、中国、インドネシア、カンボジア、フィリピン、ベトナム,"[""1-1"", ""3-2"", ""3-7"", ""3-8"", ""3-11"", ""3-12"", ""3-13"", ""3-17"", ""4-5"", ""5-6"", ""5-13"", ""6-5"", ""6-6"", ""6-11"", ""7-4"", ""7-6"", ""7-7"", ""7-8"", ""7-11""]",0,unconfirmed,,,0,,2026-07-30 07:18:28,2026-07-31 04:41:08,,福山市,,,0,,,
1777,I-1777,協同組合アパレルネットワーク,広島県,広島県三次市三次町1792-2,824638211,general,2018-09-28,2030-09-27,中国、インドネシア、カンボジア、ミャンマー、ベトナム,"[""3-6"", ""3-7"", ""3-8"", ""3-21"", ""5-6"", ""5-13"", ""7-4"", ""7-11""]",0,unconfirmed,,,0,,2026-07-30 07:18:28,2026-07-31 04:41:08,,三次市,,,0,,,
1778,I-1778,協同組合技術者育成協力会,広島県,広島県広島市東区牛田中1-1-2,825118100,general,2017-12-01,2029-11-30,中国、インドネシア、インド、カンボジア、ミャンマー、ネパール、タイ、ベトナム,"[""3-3"", ""3-7"", ""3-8"", ""3-12"", ""3-13"", ""4-3"", ""4-9"", ""4-11"", ""5-6"", ""6-1"", ""6-4"", ""6-5"", ""6-6"", ""6-10"", ""6-13"", ""6-14"", ""7-4"", ""7-6"", ""7-7"", ""7-13"", ""7-14""]",1,unconfirmed,,,0,,2026-07-30 07:18:28,2026-07-31 04:41:08,,広島市東区,,,0,,,
1779,I-1779,協同組合GLANZ,広島県,広島県福山市霞町1-2-33-203,849736068,general,2018-07-31,2030-07-30,中国、インドネシア、フィリピン、ベトナム,"[""1-1"", ""3-6"", ""3-7"", ""3-8"", ""3-13"", ""3-14"", ""3-15"", ""3-17"", ""3-21"", ""4-3"", ""4-4"", ""4-8"", ""4-9"", ""4-10"", ""6-12"", ""7-1"", ""7-6"", ""7-7"", ""7-8"", ""7-12"", ""7-13"", ""7-18""]",1,unconfirmed,,,0,,2026-07-30 07:18:28,2026-07-31 04:41:08,,福山市,,,0,,,
1780,I-1780,協同組合グローブ,広島県,広島県福山市西町2-5-6,849228202,general,2018-06-29,2030-06-28,中国、インドネシア、カンボジア、ミャンマー、フィリピン、タイ、ウズベキスタン、ベトナム,"[""1-1"", ""1-2"", ""3-2"", ""3-5"", ""3-6"", ""3-7"", ""3-8"", ""3-10"", ""3-11"", ""3-12"", ""3-13"", ""3-14"", ""3-15"", ""3-18"", ""3-20"", ""3-21"", ""4-2"", ""4-4"", ""4-5"", ""4-6"", ""4-7"", ""4-9"", ""4-10"", ""6-1"", ""6-2"", ""6-4"", ""6-5"", ""6-6"", ""6-7"", ""6-8"", ""6-11"", ""6-13"", ""6-14"", ""7-1"", ""7-4"", ""7-6"", ""7-7"", ""7-8"", ""7-11"", ""7-12"", ""7-13""]",1,unconfirmed,,,0,,2026-07-30 07:18:28,2026-07-31 04:41:08,,福山市,,,0,,,
1781,I-1781,協同組合西海協,広島県,広島県広島市安佐南区伴南1-3-16 五興ビル3F,828494674,general,2017-11-01,2029-10-31,中国、インドネシア、インド、ラオス、スリランカ、ミャンマー、ネパール、フィリピン、タイ、ベトナム,"[""1-1"", ""1-2"", ""2-2"", ""3-2"", ""3-7"", ""3-8"", ""3-10"", ""4-2"", ""4-3"", ""4-5"", ""4-8"", ""4-9"", ""5-11"", ""5-13"", ""6-1"", ""6-3"", ""6-4"", ""6-5"", ""6-6"", ""6-7"", ""6-8"", ""6-9"", ""6-11"", ""6-12"", ""6-13"", ""6-14"", ""7-2"", ""7-3"", ""7-4"", ""7-6"", ""7-7"", ""7-8"", ""7-9"", ""7-11"", ""7-13"", ""7-19""]",1,unconfirmed,,,0,,2026-07-30 07:18:28,2026-07-31 04:41:08,,広島市安佐南区,,,0,,,
1782,I-1782,協同組合事業交流広島センター,広島県,広島県広島市佐伯区五日市5-16-16 大田ビル3F,829436629,general,2017-12-01,2029-11-30,バングラデシュ、ブータン、中国、インドネシア、カンボジア、スリランカ、ミャンマー、モンゴル、ネパール、パキスタン、フィリピン、ベトナム,"[""1-1"", ""1-2"", ""2-2"", ""3-1"", ""3-2"", ""3-3"", ""3-5"", ""3-6"", ""3-7"", ""3-8"", ""3-9"", ""3-10"", ""3-11"", ""3-12"", ""3-13"", ""3-14"", ""3-15"", ""3-17"", ""3-18"", ""3-20"", ""3-21"", ""3-22"", ""4-3"", ""4-4"", ""4-5"", ""4-6"", ""4-8"", ""4-9"", ""4-10"", ""4-11"", ""5-6"", ""5-7"", ""6-1"", ""6-3"", ""6-4"", ""6-5"", ""6-6"", ""6-7"", ""6-8"", ""6-10"", ""6-11"", ""6-13"", ""6-14"", ""7-1"", ""7-2"", ""7-4"", ""7-5"", ""7-6"", ""7-7"", ""7-8"", ""7-9"", ""7-11"", ""7-12"", ""7-13"", ""7-14"", ""7-15"", ""7-21""]",1,unconfirmed,,,0,,2026-07-30 07:18:28,2026-07-31 04:41:08,,広島市佐伯区,,,0,,,
1783,I-1783,協同組合信栄和,広島県,広島県呉市音戸町波多見5-17-35 C-2,823276018,general,2018-07-31,2030-07-30,中国、インドネシア、ミャンマー、ベトナム,"[""1-1"", ""3-1"", ""3-7"", ""3-8"", ""3-21"", ""4-9"", ""5-6"", ""6-4"", ""6-5"", ""7-7""]",0,unconfirmed,,,0,,2026-07-30 07:18:28,2026-07-31 04:41:08,,呉市,,,0,,,
1784,I-1784,協同組合セントラルヤード,広島県,広島県尾道市栗原町5094-1,848296377,general,2017-12-20,2029-12-19,インドネシア、インド、フィリピン,"[""4-3"", ""4-11"", ""6-4"", ""6-6"", ""7-6"", ""7-7"", ""7-8"", ""7-13""]",1,unconfirmed,,,0,,2026-07-30 07:18:28,2026-07-31 04:41:08,,尾道市,,,0,,,
1785,I-1785,協同組合NEXUS,広島県,広島県福山市元町13-10,849594662,general,2025-09-09,2030-09-08,インドネシア、フィリピン、ウズベキスタン、ベトナム,"[""1-1"", ""3-6"", ""3-7"", ""3-8"", ""3-11"", ""3-12"", ""3-13"", ""3-17"", ""3-18"", ""3-21"", ""7-6"", ""7-7""]",0,unconfirmed,,,0,,2026-07-30 07:18:28,2026-07-31 04:41:08,,福山市,,,0,,,
1786,I-1786,協同組合パーチャスネットワーク,広島県,広島県広島市西区井口明神1-5-19-203,825016851,general,2020-03-25,2032-03-24,カンボジア、タイ,"[""6-11"", ""7-4"", ""7-8""]",0,unconfirmed,,,0,,2026-07-30 07:18:28,2026-07-31 04:41:08,,広島市西区,,,0,,,
